#Object 1 Info:
#Object: Sun
#   Mass: 1.000000 Solar masses
#   Position: (0.049166, 0.000000, 0.000000) AU
#   Velocity: (0.000000, 0.026030, 0.000000) AU/year

#Object 2 Info:
#Object: Earth
#   Mass: 0.000003 Solar masses
#   Position: (1.049166, 0.000000, 0.000000) AU
#   Velocity: (0.000000, 6.309215, 0.000000) AU/year

#Object 3 Info:
#Object: Jupiter
#   Mass: 0.009546 Solar masses
#   Position: (-5.150831, 0.000000, 0.000000) AU
#   Velocity: (0.000000, -2.728804, 0.000000) AU/year

# Integration Parameters: 
#    Time Step: 0.010000 years
#    Total Time: 11.200000 years
#    Integrator: Verlet

Time,Sun_x,Sun_y,Sun_z,Earth_x,Earth_y,Earth_z,Jupiter_x,Jupiter_y,Jupiter_z
2.76,0.00482754,0.0484967,0,0.0813294,-0.948322,0,-0.505745,-5.08008,0
2.77,0.0045655,0.0485195,0,0.143543,-0.941567,0,-0.478314,-5.08247,0
2.78,0.00430333,0.0485408,0,0.205207,-0.930902,0,-0.45087,-5.08471,0
2.79,0.00404105,0.0485607,0,0.266078,-0.916371,0,-0.423412,-5.08679,0
2.8,0.00377864,0.0485792,0,0.325913,-0.898031,0,-0.395943,-5.08874,0
2.81,0.00351613,0.0485962,0,0.384476,-0.875956,0,-0.368461,-5.09053,0
2.82,0.00325352,0.0486118,0,0.441535,-0.850232,0,-0.340969,-5.09217,0
2.83,0.00299083,0.048626,0,0.496862,-0.820962,0,-0.313467,-5.09367,0
2.84,0.00272805,0.0486388,0,0.55024,-0.788261,0,-0.285956,-5.09502,0
2.85,0.0024652,0.0486501,0,0.601457,-0.752258,0,-0.258436,-5.09622,0
2.86,0.00220228,0.04866,0,0.650309,-0.713097,0,-0.230909,-5.09727,0
2.87,0.00193931,0.0486685,0,0.696604,-0.670933,0,-0.203375,-5.09817,0
2.88,0.00167628,0.0486756,0,0.740158,-0.62593,0,-0.175836,-5.09892,0
2.89,0.00141322,0.0486812,0,0.780797,-0.578268,0,-0.148291,-5.09953,0
2.9,0.00115013,0.0486854,0,0.818362,-0.528134,0,-0.120742,-5.09998,0
2.91,0.00088701,0.0486882,0,0.852703,-0.475727,0,-0.0931889,-5.10029,0
2.92,0.000623876,0.0486895,0,0.883684,-0.421253,0,-0.0656335,-5.10045,0
2.93,0.000360734,0.0486895,0,0.911181,-0.364928,0,-0.0380762,-5.10046,0
2.94,9.7593e-05,0.048688,0,0.935086,-0.306972,0,-0.0105177,-5.10032,0
2.95,-0.00016554,0.048685,0,0.955304,-0.247616,0,0.0170411,-5.10003,0
2.96,-0.000428658,0.0486807,0,0.971753,-0.187092,0,0.0445993,-5.09959,0
2.97,-0.000691751,0.0486749,0,0.984368,-0.12564,0,0.0721563,-5.09901,0
2.98,-0.000954813,0.0486677,0,0.993098,-0.0635024,0,0.0997111,-5.09827,0
2.99,-0.00121783,0.0486591,0,0.997908,-0.000923732,0,0.127263,-5.09739,0
3,-0.00148081,0.048649,0,0.998777,0.0618491,0,0.154811,-5.09635,0
3.01,-0.00174373,0.0486375,0,0.995701,0.124569,0,0.182355,-5.09517,0
3.02,-0.00200659,0.0486246,0,0.988692,0.186987,0,0.209893,-5.09384,0
3.03,-0.00226937,0.0486103,0,0.977774,0.248859,0,0.237426,-5.09236,0
3.04,-0.00253208,0.0485946,0,0.962991,0.309939,0,0.264951,-5.09073,0
3.05,-0.0027947,0.0485774,0,0.944399,0.369988,0,0.292468,-5.08896,0
3.06,-0.00305723,0.0485589,0,0.92207,0.428767,0,0.319977,-5.08703,0
3.07,-0.00331967,0.0485389,0,0.896091,0.486045,0,0.347477,-5.08495,0
3.08,-0.00358199,0.0485175,0,0.866564,0.541595,0,0.374967,-5.08273,0
3.09,-0.00384419,0.0484947,0,0.833602,0.595198,0,0.402445,-5.08036,0
3.1,-0.00410628,0.0484705,0,0.797335,0.646643,0,0.429912,-5.07784,0
3.11,-0.00436824,0.0484448,0,0.757904,0.695725,0,0.457366,-5.07517,0
3.12,-0.00463005,0.0484178,0,0.715465,0.742251,0,0.484807,-5.07235,0
3.13,-0.00489173,0.0483893,0,0.670182,0.786037,0,0.512233,-5.06938,0
3.14,-0.00515325,0.0483595,0,0.622233,0.826908,0,0.539645,-5.06626,0
3.15,-0.00541462,0.0483282,0,0.571807,0.864704,0,0.56704,-5.063,0
3.16,-0.00567582,0.0482955,0,0.519101,0.899274,0,0.59442,-5.05959,0
3.17,-0.00593684,0.0482614,0,0.464321,0.930481,0,0.621781,-5.05603,0
3.18,-0.00619769,0.048226,0,0.407684,0.958202,0,0.649125,-5.05232,0
3.19,-0.00645835,0.0481891,0,0.349411,0.982326,0,0.676449,-5.04846,0
3.2,-0.00671882,0.0481508,0,0.289732,1.00276,0,0.703754,-5.04446,0
3.21,-0.00697909,0.0481111,0,0.228881,1.01941,0,0.731038,-5.04031,0
3.22,-0.00723915,0.04807,0,0.167098,1.03223,0,0.758301,-5.03601,0
3.23,-0.00749899,0.0480275,0,0.104625,1.04115,0,0.785541,-5.03156,0
3.24,-0.00775862,0.0479836,0,0.041709,1.04614,0,0.812758,-5.02696,0
3.25,-0.00801801,0.0479384,0,-0.0214025,1.04719,0,0.839952,-5.02222,0
3.26,-0.00827717,0.0478917,0,-0.0844609,1.04428,0,0.86712,-5.01733,0
3.27,-0.00853609,0.0478436,0,-0.147218,1.03743,0,0.894264,-5.01229,0
3.28,-0.00879476,0.0477942,0,-0.209426,1.02666,0,0.921381,-5.00711,0
3.29,-0.00905318,0.0477433,0,-0.270839,1.01202,0,0.948471,-5.00177,0
3.3,-0.00931133,0.0476911,0,-0.331217,0.993562,0,0.975533,-4.9963,0
3.31,-0.00956921,0.0476374,0,-0.39032,0.971359,0,1.00257,-4.99067,0
3.32,-0.00982682,0.0475824,0,-0.447916,0.945498,0,1.02957,-4.9849,0
3.33,-0.0100841,0.047526,0,-0.503778,0.916081,0,1.05654,-4.97898,0
3.34,-0.0103412,0.0474682,0,-0.557684,0.883225,0,1.08349,-4.97292,0
3.35,-0.0105979,0.047409,0,-0.609424,0.847058,0,1.1104,-4.96671,0
3.36,-0.0108543,0.0473485,0,-0.658791,0.807725,0,1.13728,-4.96035,0
3.37,-0.0111105,0.0472865,0,-0.705593,0.765379,0,1.16412,-4.95385,0
3.38,-0.0113663,0.0472232,0,-0.749645,0.72019,0,1.19093,-4.9472,0
3.39,-0.0116217,0.0471585,0,-0.790772,0.672334,0,1.21771,-4.94041,0
3.4,-0.0118769,0.0470924,0,-0.828814,0.622001,0,1.24445,-4.93347,0
3.41,-0.0121317,0.047025,0,-0.86362,0.56939,0,1.27115,-4.92638,0
3.42,-0.0123861,0.0469561,0,-0.895053,0.51471,0,1.29782,-4.91915,0
3.43,-0.0126402,0.0468859,0,-0.922991,0.458176,0,1.32445,-4.91178,0
3.44,-0.012894,0.0468143,0,-0.947322,0.400013,0,1.35103,-4.90426,0
3.45,-0.0131473,0.0467413,0,-0.967953,0.340449,0,1.37758,-4.8966,0
3.46,-0.0134003,0.046667,0,-0.984802,0.279721,0,1.40409,-4.88879,0
3.47,-0.013653,0.0465913,0,-0.997803,0.21807,0,1.43056,-4.88084,0
3.48,-0.0139052,0.0465142,0,-1.00691,0.155738,0,1.45698,-4.87275,0
3.49,-0.014157,0.0464358,0,-1.01208,0.0929729,0,1.48337,-4.86451,0
3.5,-0.0144084,0.046356,0,-1.0133,0.0300222,0,1.50971,-4.85613,0
3.51,-0.0146594,0.0462748,0,-1.01056,-0.0328649,0,1.536,-4.84761,0
3.52,-0.01491,0.0461923,0,-1.00388,-0.0954398,0,1.56225,-4.83894,0
3.53,-0.0151602,0.0461083,0,-0.993285,-0.157455,0,1.58845,-4.83013,0
3.54,-0.0154099,0.0460231,0,-0.978816,-0.218666,0,1.61461,-4.82118,0
3.55,-0.0156592,0.0459365,0,-0.960533,-0.27883,0,1.64071,-4.81209,0
3.56,-0.015908,0.0458485,0,-0.938509,-0.33771,0,1.66677,-4.80285,0
3.57,-0.0161564,0.0457591,0,-0.912833,-0.395072,0,1.69279,-4.79348,0
3.58,-0.0164043,0.0456684,0,-0.883608,-0.450692,0,1.71875,-4.78396,0
3.59,-0.0166517,0.0455764,0,-0.85095,-0.504349,0,1.74466,-4.7743,0
3.6,-0.0168987,0.045483,0,-0.814991,-0.55583,0,1.77052,-4.7645,0
3.61,-0.0171451,0.0453883,0,-0.775872,-0.604934,0,1.79632,-4.75456,0
3.62,-0.0173911,0.0452922,0,-0.733751,-0.651467,0,1.82208,-4.74448,0
3.63,-0.0176366,0.0451947,0,-0.688796,-0.695245,0,1.84778,-4.73426,0
3.64,-0.0178815,0.045096,0,-0.641185,-0.736095,0,1.87342,-4.7239,0
3.65,-0.018126,0.0449958,0,-0.591107,-0.773857,0,1.89901,-4.7134,0
3.66,-0.0183699,0.0448944,0,-0.538763,-0.808382,0,1.92455,-4.70276,0
3.67,-0.0186132,0.0447916,0,-0.48436,-0.839534,0,1.95002,-4.69198,0
3.68,-0.018856,0.0446875,0,-0.428114,-0.867191,0,1.97544,-4.68106,0
3.69,-0.0190983,0.044582,0,-0.370249,-0.891245,0,2.0008,-4.67001,0
3.7,-0.01934,0.0444752,0,-0.310995,-0.9116,0,2.0261,-4.65882,0
3.71,-0.0195812,0.0443671,0,-0.250587,-0.928178,0,2.05135,-4.64748,0
3.72,-0.0198217,0.0442577,0,-0.189265,-0.940913,0,2.07653,-4.63602,0
3.73,-0.0200617,0.0441469,0,-0.127273,-0.949757,0,2.10165,-4.62441,0
3.74,-0.0203011,0.0440349,0,-0.0648553,-0.954674,0,2.12671,-4.61267,0
3.75,-0.0205399,0.0439215,0,-0.00226077,-0.955647,0,2.1517,-4.60079,0
3.76,-0.0207781,0.0438068,0,0.0602626,-0.952673,0,2.17663,-4.58878,0
3.77,-0.0210156,0.0436908,0,0.122467,-0.945764,0,2.2015,-4.57663,0
3.78,-0.0212526,0.0435735,0,0.184106,-0.934948,0,2.2263,-4.56435,0
3.79,-0.0214889,0.0434549,0,0.244934,-0.920269,0,2.25104,-4.55193,0
3.8,-0.0217246,0.043335,0,0.304712,-0.901787,0,2.27571,-4.53937,0
3.81,-0.0219596,0.0432138,0,0.363201,-0.879573,0,2.30031,-4.52668,0
3.82,-0.022194,0.0430913,0,0.420171,-0.853718,0,2.32485,-4.51386,0
3.83,-0.0224277,0.0429676,0,0.475395,-0.824325,0,2.34931,-4.5009,0
3.84,-0.0226607,0.0428425,0,0.528655,-0.791509,0,2.37371,-4.48781,0
3.85,-0.0228931,0.0427162,0,0.579739,-0.755402,0,2.39803,-4.47459,0
3.86,-0.0231248,0.0425886,0,0.628446,-0.716147,0,2.42229,-4.46124,0
3.87,-0.0233558,0.0424597,0,0.674583,-0.673899,0,2.44647,-4.44775,0
3.88,-0.023586,0.0423296,0,0.717966,-0.628827,0,2.47058,-4.43413,0
3.89,-0.0238156,0.0421982,0,0.758425,-0.581108,0,2.49462,-4.42038,0
3.9,-0.0240445,0.0420655,0,0.795797,-0.530933,0,2.51858,-4.4065,0
3.91,-0.0242726,0.0419316,0,0.829937,-0.478498,0,2.54247,-4.39249,0
3.92,-0.0245,0.0417965,0,0.860707,-0.424012,0,2.56629,-4.37835,0
3.93,-0.0247267,0.0416601,0,0.887987,-0.367691,0,2.59002,-4.36408,0
3.94,-0.0249527,0.0415224,0,0.911668,-0.309757,0,2.61368,-4.34968,0
3.95,-0.0251778,0.0413836,0,0.931655,-0.25044,0,2.63727,-4.33515,0
3.96,-0.0254023,0.0412434,0,0.94787,-0.189973,0,2.66077,-4.32049,0
3.97,-0.0256259,0.0411021,0,0.960247,-0.128597,0,2.6842,-4.3057,0
3.98,-0.0258488,0.0409596,0,0.968737,-0.0665525,0,2.70755,-4.29079,0
3.99,-0.0260709,0.0408158,0,0.973305,-0.0040861,0,2.73081,-4.27575,0
4,-0.0262923,0.0406708,0,0.973934,0.0585558,0,2.754,-4.26058,0
4.01,-0.0265128,0.0405246,0,0.970619,0.121126,0,2.7771,-4.24529,0
4.02,-0.0267325,0.0403772,0,0.963373,0.183376,0,2.80012,-4.22987,0
4.03,-0.0269515,0.0402287,0,0.952223,0.245061,0,2.82306,-4.21432,0
4.04,-0.0271696,0.0400789,0,0.937212,0.305937,0,2.84592,-4.19865,0
4.05,-0.0273869,0.0399279,0,0.918399,0.365762,0,2.86869,-4.18285,0
4.06,-0.0276034,0.0397758,0,0.895856,0.424302,0,2.89137,-4.16693,0
4.07,-0.027819,0.0396225,0,0.869672,0.481323,0,2.91397,-4.15089,0
4.08,-0.0280338,0.039468,0,0.839948,0.536601,0,2.93648,-4.13472,0
4.09,-0.0282478,0.0393123,0,0.806801,0.589916,0,2.95891,-4.11843,0
4.1,-0.0284609,0.0391555,0,0.770361,0.641058,0,2.98124,-4.10202,0
4.11,-0.0286732,0.0389975,0,0.730769,0.689824,0,3.00349,-4.08549,0
4.12,-0.0288846,0.0388384,0,0.688181,0.736021,0,3.02565,-4.06883,0
4.13,-0.0290951,0.0386781,0,0.642764,0.779465,0,3.04772,-4.05206,0
4.14,-0.0293048,0.0385167,0,0.594695,0.819984,0,3.0697,-4.03516,0
4.15,-0.0295136,0.0383542,0,0.544164,0.857418,0,3.09159,-4.01815,0
4.16,-0.0297215,0.0381905,0,0.491369,0.891616,0,3.11338,-4.00101,0
4.17,-0.0299285,0.0380257,0,0.436517,0.922444,0,3.13509,-3.98376,0
4.18,-0.0301346,0.0378598,0,0.379823,0.949777,0,3.1567,-3.96638,0
4.19,-0.0303398,0.0376927,0,0.32151,0.973508,0,3.17821,-3.94889,0
4.2,-0.0305441,0.0375246,0,0.261808,0.993541,0,3.19964,-3.93128,0
4.21,-0.0307475,0.0373553,0,0.200952,1.0098,0,3.22096,-3.91356,0
4.22,-0.03095,0.037185,0,0.13918,1.02221,0,3.24219,-3.89572,0
4.23,-0.0311516,0.0370135,0,0.076737,1.03072,0,3.26333,-3.87776,0
4.24,-0.0313522,0.036841,0,0.0138677,1.03531,0,3.28436,-3.85968,0
4.25,-0.0315519,0.0366674,0,-0.0491798,1.03595,0,3.3053,-3.8415,0
4.26,-0.0317506,0.0364927,0,-0.112157,1.03263,0,3.32614,-3.82319,0
4.27,-0.0319484,0.0363169,0,-0.174815,1.02538,0,3.34689,-3.80478,0
4.28,-0.0321453,0.03614,0,-0.236908,1.01421,0,3.36753,-3.78625,0
4.29,-0.0323412,0.0359621,0,-0.29819,0.999171,0,3.38807,-3.76761,0
4.3,-0.0325362,0.0357832,0,-0.35842,0.98032,0,3.40851,-3.74885,0
4.31,-0.0327302,0.0356031,0,-0.417358,0.957729,0,3.42885,-3.72999,0
4.32,-0.0329232,0.0354221,0,-0.474774,0.931488,0,3.44909,-3.71101,0
4.33,-0.0331152,0.0352399,0,-0.53044,0.901699,0,3.46922,-3.69192,0
4.34,-0.0333063,0.0350568,0,-0.584137,0.868479,0,3.48926,-3.67272,0
4.35,-0.0334963,0.0348726,0,-0.635651,0.831958,0,3.50918,-3.65342,0
4.36,-0.0336854,0.0346874,0,-0.684781,0.79228,0,3.52901,-3.634,0
4.37,-0.0338735,0.0345011,0,-0.731331,0.7496,0,3.54872,-3.61448,0
4.38,-0.0340606,0.0343139,0,-0.775118,0.704087,0,3.56834,-3.59485,0
4.39,-0.0342467,0.0341256,0,-0.815968,0.655921,0,3.58784,-3.57511,0
4.4,-0.0344317,0.0339363,0,-0.853721,0.605291,0,3.60724,-3.55526,0
4.41,-0.0346158,0.033746,0,-0.888228,0.552396,0,3.62653,-3.53531,0
4.42,-0.0347988,0.0335547,0,-0.919352,0.497446,0,3.64572,-3.51525,0
4.43,-0.0349808,0.0333624,0,-0.946971,0.440658,0,3.66479,-3.49509,0
4.44,-0.0351618,0.0331691,0,-0.970976,0.382255,0,3.68375,-3.47482,0
4.45,-0.0353417,0.0329748,0,-0.991272,0.322468,0,3.70261,-3.45446,0
4.46,-0.0355206,0.0327796,0,-1.00778,0.261534,0,3.72135,-3.43398,0
4.47,-0.0356984,0.0325834,0,-1.02044,0.199693,0,3.73999,-3.41341,0
4.48,-0.0358752,0.0323862,0,-1.02919,0.137189,0,3.75851,-3.39273,0
4.49,-0.0360509,0.032188,0,-1.034,0.0742691,0,3.77692,-3.37195,0
4.5,-0.0362256,0.0319889,0,-1.03487,0.011182,0,3.79522,-3.35107,0
4.51,-0.0363992,0.0317888,0,-1.03177,-0.0518233,0,3.8134,-3.33009,0
4.52,-0.0365717,0.0315878,0,-1.02473,-0.114498,0,3.83147,-3.30902,0
4.53,-0.0367431,0.0313858,0,-1.01378,-0.176595,0,3.84943,-3.28784,0
4.54,-0.0369135,0.0311829,0,-0.998957,-0.237868,0,3.86727,-3.26656,0
4.55,-0.0370827,0.0309791,0,-0.980323,-0.298077,0,3.88499,-3.24519,0
4.56,-0.0372509,0.0307743,0,-0.957952,-0.356983,0,3.9026,-3.22372,0
4.57,-0.037418,0.0305686,0,-0.931935,-0.414355,0,3.9201,-3.20215,0
4.58,-0.0375839,0.030362,0,-0.902375,-0.469966,0,3.93747,-3.18049,0
4.59,-0.0377488,0.0301545,0,-0.869391,-0.523596,0,3.95473,-3.15874,0
4.6,-0.0379125,0.0299461,0,-0.833114,-0.575036,0,3.97187,-3.13689,0
4.61,-0.0380751,0.0297367,0,-0.793689,-0.624082,0,3.98889,-3.11494,0
4.62,-0.0382366,0.0295265,0,-0.751273,-0.670541,0,4.00579,-3.0929,0
4.63,-0.0383969,0.0293154,0,-0.706034,-0.714231,0,4.02258,-3.07077,0
4.64,-0.0385561,0.0291034,0,-0.658153,-0.75498,0,4.03924,-3.04855,0
4.65,-0.0387142,0.0288905,0,-0.607819,-0.792628,0,4.05578,-3.02624,0
4.66,-0.0388711,0.0286767,0,-0.555234,-0.827027,0,4.0722,-3.00383,0
4.67,-0.0390268,0.0284621,0,-0.500605,-0.858043,0,4.0885,-2.98134,0
4.68,-0.0391814,0.0282466,0,-0.444149,-0.885554,0,4.10467,-2.95876,0
4.69,-0.0393348,0.0280303,0,-0.386092,-0.909454,0,4.12073,-2.93609,0
4.7,-0.0394871,0.0278131,0,-0.326662,-0.929647,0,4.13666,-2.91333,0
4.71,-0.0396381,0.027595,0,-0.266095,-0.946057,0,4.15246,-2.89048,0
4.72,-0.039788,0.0273762,0,-0.204632,-0.95862,0,4.16815,-2.86755,0
4.73,-0.0399367,0.0271565,0,-0.142517,-0.967287,0,4.1837,-2.84453,0
4.74,-0.0400842,0.0269359,0,-0.0799939,-0.972026,0,4.19914,-2.82143,0
4.75,-0.0402305,0.0267146,0,-0.0173119,-0.972818,0,4.21444,-2.79824,0
4.76,-0.0403756,0.0264924,0,0.0452812,-0.969663,0,4.22962,-2.77497,0
4.77,-0.0405195,0.0262695,0,0.107538,-0.962574,0,4.24468,-2.75161,0
4.78,-0.0406622,0.0260457,0,0.169211,-0.95158,0,4.25961,-2.72818,0
4.79,-0.0408036,0.0258212,0,0.230057,-0.936727,0,4.2744,-2.70466,0
4.8,-0.0409439,0.0255958,0,0.289836,-0.918073,0,4.28908,-2.68106,0
4.81,-0.0410829,0.0253697,0,0.34831,-0.895695,0,4.30362,-2.65738,0
4.82,-0.0412207,0.0251428,0,0.405249,-0.869681,0,4.31803,-2.63362,0
4.83,-0.0413572,0.0249152,0,0.460427,-0.840135,0,4.33232,-2.60978,0
4.84,-0.0414925,0.0246868,0,0.513627,-0.807176,0,4.34648,-2.58587,0
4.85,-0.0416265,0.0244577,0,0.564637,-0.770934,0,4.3605,-2.56187,0
4.86,-0.0417593,0.0242278,0,0.613257,-0.731554,0,4.3744,-2.5378,0
4.87,-0.0418908,0.0239971,0,0.659293,-0.689192,0,4.38816,-2.51366,0
4.88,-0.0420211,0.0237658,0,0.702565,-0.644017,0,4.40179,-2.48944,0
4.89,-0.0421501,0.0235337,0,0.742901,-0.596208,0,4.41529,-2.46514,0
4.9,-0.0422778,0.0233009,0,0.780141,-0.545955,0,4.42866,-2.44077,0
4.91,-0.0424043,0.0230674,0,0.814138,-0.493457,0,4.4419,-2.41633,0
4.92,-0.0425294,0.0228333,0,0.844759,-0.438922,0,4.455,-2.39181,0
4.93,-0.0426533,0.0225984,0,0.871881,-0.382567,0,4.46797,-2.36722,0
4.94,-0.0427759,0.0223628,0,0.895397,-0.324615,0,4.4808,-2.34257,0
4.95,-0.0428972,0.0221266,0,0.915215,-0.265295,0,4.4935,-2.31784,0
4.96,-0.0430172,0.0218897,0,0.931255,-0.204842,0,4.50607,-2.29304,0
4.97,-0.0431359,0.0216521,0,0.943455,-0.143496,0,4.5185,-2.26817,0
4.98,-0.0432533,0.0214139,0,0.951765,-0.0815003,0,4.5308,-2.24324,0
4.99,-0.0433694,0.0211751,0,0.956153,-0.0190995,0,4.54296,-2.21824,0
5,-0.0434842,0.0209356,0,0.9566,0.0434589,0,4.55498,-2.19317,0
5.01,-0.0435976,0.0206955,0,0.953106,0.105928,0,4.56687,-2.16803,0
5.02,-0.0437098,0.0204547,0,0.945682,0.168059,0,4.57862,-2.14284,0
5.03,-0.0438206,0.0202134,0,0.934358,0.229607,0,4.59023,-2.11757,0
5.04,-0.0439301,0.0199715,0,0.919177,0.290328,0,4.60171,-2.09225,0
5.05,-0.0440383,0.0197289,0,0.9002,0.349982,0,4.61304,-2.06686,0
5.06,-0.0441451,0.0194858,0,0.877501,0.408332,0,4.62424,-2.0414,0
5.07,-0.0442506,0.0192421,0,0.851168,0.465148,0,4.6353,-2.01589,0
5.08,-0.0443548,0.0189978,0,0.821305,0.520204,0,4.64623,-1.99032,0
5.09,-0.0444576,0.0187529,0,0.788029,0.573282,0,4.65701,-1.96469,0
5.1,-0.0445591,0.0185075,0,0.751471,0.624171,0,4.66765,-1.93899,0
5.11,-0.0446592,0.0182616,0,0.711773,0.672671,0,4.67815,-1.91324,0
5.12,-0.044758,0.0180151,0,0.669093,0.718587,0,4.68851,-1.88744,0
5.13,-0.0448554,0.0177681,0,0.623598,0.761739,0,4.69874,-1.86157,0
5.14,-0.0449515,0.0175205,0,0.575466,0.801954,0,4.70882,-1.83565,0
5.15,-0.0450462,0.0172725,0,0.524887,0.839072,0,4.71875,-1.80968,0
5.16,-0.0451396,0.0170239,0,0.47206,0.872946,0,4.72855,-1.78365,0
5.17,-0.0452316,0.0167748,0,0.417193,0.903441,0,4.73821,-1.75757,0
5.18,-0.0453223,0.0165252,0,0.360502,0.930435,0,4.74772,-1.73143,0
5.19,-0.0454115,0.0162752,0,0.302209,0.95382,0,4.75709,-1.70524,0
5.2,-0.0454994,0.0160247,0,0.242545,0.973502,0,4.76632,-1.679,0
5.21,-0.045586,0.0157737,0,0.181745,0.989401,0,4.7754,-1.65272,0
5.22,-0.0456711,0.0155222,0,0.120047,1.00145,0,4.78435,-1.62638,0
5.23,-0.0457549,0.0152703,0,0.0576964,1.00961,0,4.79314,-1.59999,0
5.24,-0.0458374,0.0150179,0,-0.00506204,1.01384,0,4.8018,-1.57355,0
5.25,-0.0459184,0.0147651,0,-0.0679805,1.01412,0,4.81031,-1.54707,0
5.26,-0.0459981,0.0145119,0,-0.130811,1.01045,0,4.81867,-1.52054,0
5.27,-0.0460764,0.0142582,0,-0.193305,1.00284,0,4.82689,-1.49397,0
5.28,-0.0461533,0.0140041,0,-0.255215,0.991321,0,4.83497,-1.46735,0
5.29,-0.0462288,0.0137497,0,-0.316298,0.975938,0,4.8429,-1.44068,0
5.3,-0.0463029,0.0134948,0,-0.376311,0.956748,0,4.85069,-1.41398,0
5.31,-0.0463757,0.0132395,0,-0.435018,0.933827,0,4.85832,-1.38723,0
5.32,-0.046447,0.0129838,0,-0.492187,0.907263,0,4.86582,-1.36044,0
5.33,-0.046517,0.0127278,0,-0.54759,0.877159,0,4.87317,-1.3336,0
5.34,-0.0465856,0.0124714,0,-0.601009,0.843633,0,4.88037,-1.30673,0
5.35,-0.0466528,0.0122146,0,-0.652233,0.806818,0,4.88742,-1.27982,0
5.36,-0.0467186,0.0119575,0,-0.701058,0.766855,0,4.89433,-1.25287,0
5.37,-0.046783,0.0117,0,-0.747291,0.723904,0,4.90109,-1.22588,0
5.38,-0.046846,0.0114421,0,-0.790749,0.678132,0,4.9077,-1.19886,0
5.39,-0.0469076,0.011184,0,-0.83126,0.629719,0,4.91417,-1.1718,0
5.4,-0.0469678,0.0109255,0,-0.868663,0.578856,0,4.92049,-1.1447,0
5.41,-0.0470266,0.0106666,0,-0.90281,0.525742,0,4.92666,-1.11757,0
5.42,-0.047084,0.0104075,0,-0.933566,0.470588,0,4.93268,-1.09041,0
5.43,-0.04714,0.0101481,0,-0.960808,0.41361,0,4.93856,-1.06321,0
5.44,-0.0471946,0.00988834,0,-0.984429,0.355034,0,4.94428,-1.03599,0
5.45,-0.0472477,0.0096283,0,-1.00434,0.29509,0,4.94986,-1.00873,0
5.46,-0.0472995,0.00936798,0,-1.02045,0.234014,0,4.95529,-0.981438,0
5.47,-0.0473499,0.00910738,0,-1.0327,0.172048,0,4.96057,-0.954119,0
5.48,-0.0473988,0.00884651,0,-1.04105,0.109435,0,4.9657,-0.926771,0
5.49,-0.0474464,0.00858538,0,-1.04547,0.0464245,0,4.97068,-0.899395,0
5.5,-0.0474925,0.00832399,0,-1.04592,-0.0167365,0,4.97551,-0.871993,0
5.51,-0.0475372,0.00806235,0,-1.04242,-0.0797984,0,4.98019,-0.844564,0
5.52,-0.0475805,0.00780046,0,-1.03497,-0.142512,0,4.98473,-0.81711,0
5.53,-0.0476224,0.00753834,0,-1.02361,-0.204631,0,4.98911,-0.789631,0
5.54,-0.0476628,0.00727599,0,-1.00838,-0.265908,0,4.99334,-0.762129,0
5.55,-0.0477019,0.00701341,0,-0.98935,-0.326104,0,4.99743,-0.734603,0
5.56,-0.0477395,0.00675063,0,-0.966583,-0.38498,0,5.00136,-0.707056,0
5.57,-0.0477757,0.00648763,0,-0.940176,-0.442304,0,5.00514,-0.679487,0
5.58,-0.0478104,0.00622443,0,-0.910232,-0.49785,0,5.00877,-0.651898,0
5.59,-0.0478438,0.00596105,0,-0.876872,-0.5514,0,5.01226,-0.624289,0
5.6,-0.0478757,0.00569747,0,-0.840228,-0.602743,0,5.01559,-0.596662,0
5.61,-0.0479061,0.00543372,0,-0.800446,-0.651677,0,5.01877,-0.569016,0
5.62,-0.0479352,0.00516979,0,-0.757683,-0.698009,0,5.0218,-0.541354,0
5.63,-0.0479628,0.00490571,0,-0.712109,-0.741558,0,5.02467,-0.513675,0
5.64,-0.047989,0.00464146,0,-0.663905,-0.782152,0,5.0274,-0.485981,0
5.65,-0.0480137,0.00437707,0,-0.613263,-0.819633,0,5.02998,-0.458272,0
5.66,-0.048037,0.00411254,0,-0.560383,-0.853853,0,5.0324,-0.430549,0
5.67,-0.0480589,0.00384787,0,-0.505476,-0.884679,0,5.03468,-0.402814,0
5.68,-0.0480793,0.00358307,0,-0.448757,-0.91199,0,5.0368,-0.375066,0
5.69,-0.0480983,0.00331816,0,-0.390453,-0.93568,0,5.03877,-0.347307,0
5.7,-0.0481159,0.00305314,0,-0.330794,-0.955656,0,5.04059,-0.319538,0
5.71,-0.048132,0.00278801,0,-0.270015,-0.971843,0,5.04226,-0.291759,0
5.72,-0.0481466,0.00252279,0,-0.208359,-0.984176,0,5.04377,-0.263971,0
5.73,-0.0481598,0.00225748,0,-0.146068,-0.99261,0,5.04514,-0.236175,0
5.74,-0.0481716,0.00199209,0,-0.0833883,-0.997112,0,5.04635,-0.208372,0
5.75,-0.0481819,0.00172663,0,-0.0205684,-0.997666,0,5.04741,-0.180563,0
5.76,-0.0481908,0.00146111,0,0.0421438,-0.994271,0,5.04832,-0.152749,0
5.77,-0.0481982,0.00119553,0,0.104501,-0.986944,0,5.04908,-0.12493,0
