#Object 1 Info:
#Object: Sun
#   Mass: 1.000000 Solar masses
#   Position: (0.004956, 0.000000, 0.000000) AU
#   Velocity: (0.000000, 0.002608, 0.000000) AU/year

#Object 2 Info:
#Object: Earth
#   Mass: 0.000003 Solar masses
#   Position: (1.004956, 0.000000, 0.000000) AU
#   Velocity: (0.000000, 6.285794, 0.000000) AU/year

#Object 3 Info:
#Object: Jupiter
#   Mass: 0.000955 Solar masses
#   Position: (-5.195041, 0.000000, 0.000000) AU
#   Velocity: (0.000000, -2.752226, 0.000000) AU/year

# Integration Parameters: 
#    Time Step: 0.010000 years
#    Total Time: 11.200000 years
#    Integrator: Verlet

Time,Sun_x,Sun_y,Sun_z,Earth_x,Earth_y,Earth_z,Jupiter_x,Jupiter_y,Jupiter_z
0.58,0.00472915,0.00150135,0,-0.869654,-0.482417,0,-4.95139,-1.57126,0
0.59,0.00472103,0.00152653,0,-0.837519,-0.536414,0,-4.94298,-1.59746,0
0.6,0.00471276,0.00155166,0,-0.802052,-0.588283,0,-4.93444,-1.62363,0
0.61,0.00470436,0.00157674,0,-0.763396,-0.637819,0,-4.92576,-1.64975,0
0.62,0.00469581,0.00160177,0,-0.721701,-0.684827,0,-4.91693,-1.67582,0
0.63,0.00468713,0.00162675,0,-0.677134,-0.72912,0,-4.90798,-1.70185,0
0.64,0.0046783,0.00165167,0,-0.629871,-0.770523,0,-4.89888,-1.72782,0
0.65,0.00466934,0.00167654,0,-0.580099,-0.808873,0,-4.88964,-1.75375,0
0.66,0.00466023,0.00170135,0,-0.528015,-0.844019,0,-4.88027,-1.77963,0
0.67,0.00465099,0.0017261,0,-0.473825,-0.87582,0,-4.87076,-1.80546,0
0.68,0.00464161,0.00175079,0,-0.417744,-0.904152,0,-4.86111,-1.83124,0
0.69,0.0046321,0.00177543,0,-0.359992,-0.928902,0,-4.85133,-1.85697,0
0.7,0.00462245,0.0018,0,-0.3008,-0.949973,0,-4.84141,-1.88264,0
0.71,0.00461267,0.00182451,0,-0.240401,-0.967283,0,-4.83135,-1.90826,0
0.72,0.00460276,0.00184896,0,-0.179033,-0.980762,0,-4.82116,-1.93383,0
0.73,0.00459272,0.00187334,0,-0.116939,-0.990357,0,-4.81083,-1.95935,0
0.74,0.00458254,0.00189766,0,-0.0543657,-0.996031,0,-4.80037,-1.9848,0
0.75,0.00457224,0.00192192,0,0.00844062,-0.997761,0,-4.78977,-2.01021,0
0.76,0.0045618,0.0019461,0,0.0712315,-0.995541,0,-4.77904,-2.03555,0
0.77,0.00455124,0.00197023,0,0.133759,-0.98938,0,-4.76818,-2.06084,0
0.78,0.00454055,0.00199428,0,0.195776,-0.979302,0,-4.75717,-2.08607,0
0.79,0.00452974,0.00201827,0,0.257037,-0.965348,0,-4.74604,-2.11125,0
0.8,0.0045188,0.00204219,0,0.3173,-0.947571,0,-4.73477,-2.13636,0
0.81,0.00450774,0.00206604,0,0.376328,-0.926044,0,-4.72337,-2.16141,0
0.82,0.00449656,0.00208982,0,0.433887,-0.900851,0,-4.71184,-2.18641,0
0.83,0.00448526,0.00211354,0,0.489749,-0.872091,0,-4.70017,-2.21134,0
0.84,0.00447383,0.00213718,0,0.543695,-0.839879,0,-4.68837,-2.23621,0
0.85,0.00446229,0.00216075,0,0.595512,-0.804341,0,-4.67644,-2.26101,0
0.86,0.00445063,0.00218425,0,0.644994,-0.765618,0,-4.66438,-2.28576,0
0.87,0.00443885,0.00220769,0,0.691946,-0.723864,0,-4.65219,-2.31043,0
0.88,0.00442695,0.00223105,0,0.736184,-0.679242,0,-4.63987,-2.33505,0
0.89,0.00441494,0.00225434,0,0.777532,-0.63193,0,-4.62741,-2.3596,0
0.9,0.00440281,0.00227756,0,0.815828,-0.582113,0,-4.61483,-2.38408,0
0.91,0.00439057,0.00230071,0,0.850919,-0.529989,0,-4.60211,-2.40849,0
0.92,0.00437821,0.00232379,0,0.882668,-0.475764,0,-4.58927,-2.43284,0
0.93,0.00436574,0.00234679,0,0.91095,-0.419651,0,-4.5763,-2.45712,0
0.94,0.00435316,0.00236973,0,0.935652,-0.361872,0,-4.5632,-2.48133,0
0.95,0.00434047,0.00239259,0,0.956678,-0.302656,0,-4.54997,-2.50546,0
0.96,0.00432767,0.00241539,0,0.973943,-0.242235,0,-4.53661,-2.52953,0
0.97,0.00431476,0.00243811,0,0.987381,-0.180848,0,-4.52313,-2.55353,0
0.98,0.00430174,0.00246077,0,0.996938,-0.118737,0,-4.50951,-2.57746,0
0.99,0.0042886,0.00248335,0,1.00258,-0.0561487,0,-4.49578,-2.60131,0
1,0.00427536,0.00250586,0,1.00427,0.00667148,0,-4.48191,-2.62509,0
1.01,0.00426201,0.0025283,0,1.00202,0.0694752,0,-4.46792,-2.6488,0
1.02,0.00424856,0.00255067,0,0.995832,0.132015,0,-4.4538,-2.67243,0
1.03,0.00423499,0.00257297,0,0.985727,0.194043,0,-4.43956,-2.69599,0
1.04,0.00422132,0.0025952,0,0.971747,0.255315,0,-4.42519,-2.71947,0
1.05,0.00420754,0.00261737,0,0.953948,0.315589,0,-4.4107,-2.74287,0
1.06,0.00419365,0.00263946,0,0.932399,0.374628,0,-4.39609,-2.7662,0
1.07,0.00417966,0.00266148,0,0.907185,0.432198,0,-4.38135,-2.78945,0
1.08,0.00416556,0.00268343,0,0.878405,0.488072,0,-4.36649,-2.81262,0
1.09,0.00415135,0.00270531,0,0.846174,0.54203,0,-4.3515,-2.83571,0
1.1,0.00413704,0.00272712,0,0.810617,0.593857,0,-4.33639,-2.85873,0
1.11,0.00412261,0.00274886,0,0.771876,0.643351,0,-4.32116,-2.88166,0
1.12,0.00410809,0.00277054,0,0.730103,0.690315,0,-4.30581,-2.90451,0
1.13,0.00409345,0.00279214,0,0.685463,0.734563,0,-4.29034,-2.92728,0
1.14,0.00407871,0.00281367,0,0.638132,0.775922,0,-4.27475,-2.94996,0
1.15,0.00406386,0.00283513,0,0.588297,0.814227,0,-4.25904,-2.97257,0
1.16,0.0040489,0.00285653,0,0.536154,0.849327,0,-4.2432,-2.99509,0
1.17,0.00403384,0.00287785,0,0.481909,0.881084,0,-4.22725,-3.01752,0
1.18,0.00401866,0.0028991,0,0.425776,0.909371,0,-4.21118,-3.03988,0
1.19,0.00400338,0.00292028,0,0.367978,0.934078,0,-4.19499,-3.06214,0
1.2,0.003988,0.00294139,0,0.308741,0.955106,0,-4.17869,-3.08432,0
1.21,0.0039725,0.00296243,0,0.2483,0.972372,0,-4.16226,-3.10641,0
1.22,0.00395689,0.00298339,0,0.186894,0.985807,0,-4.14572,-3.12842,0
1.23,0.00394118,0.00300429,0,0.124764,0.995359,0,-4.12906,-3.15034,0
1.24,0.00392535,0.00302511,0,0.0621576,1.00099,0,-4.11229,-3.17217,0
1.25,0.00390942,0.00304585,0,-0.000679407,1.00268,0,-4.0954,-3.19391,0
1.26,0.00389337,0.00306653,0,-0.0634983,1.00041,0,-4.07839,-3.21556,0
1.27,0.00387722,0.00308713,0,-0.126051,0.994207,0,-4.06127,-3.23712,0
1.28,0.00386095,0.00310765,0,-0.18809,0.984083,0,-4.04404,-3.25858,0
1.29,0.00384458,0.0031281,0,-0.249371,0.970082,0,-4.02669,-3.27996,0
1.3,0.00382809,0.00314847,0,-0.30965,0.952258,0,-4.00923,-3.30125,0
1.31,0.00381149,0.00316876,0,-0.368691,0.930682,0,-3.99165,-3.32244,0
1.32,0.00379478,0.00318898,0,-0.426258,0.905439,0,-3.97397,-3.34354,0
1.33,0.00377796,0.00320912,0,-0.482126,0.876629,0,-3.95617,-3.36454,0
1.34,0.00376102,0.00322917,0,-0.536072,0.844365,0,-3.93826,-3.38545,0
1.35,0.00374398,0.00324915,0,-0.587884,0.808775,0,-3.92024,-3.40626,0
1.36,0.00372682,0.00326904,0,-0.637356,0.77,0,-3.90211,-3.42698,0
1.37,0.00370955,0.00328885,0,-0.684294,0.728192,0,-3.88387,-3.4476,0
1.38,0.00369216,0.00330858,0,-0.72851,0.683517,0,-3.86552,-3.46813,0
1.39,0.00367467,0.00332822,0,-0.769831,0.636152,0,-3.84706,-3.48856,0
1.4,0.00365706,0.00334778,0,-0.808092,0.586284,0,-3.82849,-3.50889,0
1.41,0.00363934,0.00336725,0,-0.843143,0.534111,0,-3.80982,-3.52912,0
1.42,0.0036215,0.00338663,0,-0.874845,0.479837,0,-3.79104,-3.54925,0
1.43,0.00360356,0.00340592,0,-0.903072,0.42368,0,-3.77215,-3.56928,0
1.44,0.0035855,0.00342512,0,-0.927712,0.365859,0,-3.75315,-3.58921,0
1.45,0.00356733,0.00344423,0,-0.948669,0.306605,0,-3.73405,-3.60904,0
1.46,0.00354905,0.00346324,0,-0.965859,0.246151,0,-3.71485,-3.62877,0
1.47,0.00353066,0.00348216,0,-0.979214,0.184738,0,-3.69554,-3.64839,0
1.48,0.00351215,0.00350098,0,-0.988682,0.122607,0,-3.67613,-3.66792,0
1.49,0.00349354,0.00351971,0,-0.994225,0.0600043,0,-3.65661,-3.68734,0
1.5,0.00347482,0.00353834,0,-0.995821,-0.00282157,0,-3.63699,-3.70666,0
1.51,0.00345598,0.00355687,0,-0.993464,-0.0656224,0,-3.61727,-3.72587,0
1.52,0.00343704,0.00357529,0,-0.987163,-0.12815,0,-3.59744,-3.74498,0
1.53,0.00341799,0.00359362,0,-0.976943,-0.190156,0,-3.57752,-3.76398,0
1.54,0.00339883,0.00361184,0,-0.962846,-0.251396,0,-3.55749,-3.78287,0
1.55,0.00337957,0.00362996,0,-0.944926,-0.311628,0,-3.53737,-3.80166,0
1.56,0.00336019,0.00364797,0,-0.923256,-0.370612,0,-3.51714,-3.82035,0
1.57,0.00334072,0.00366588,0,-0.89792,-0.428117,0,-3.49682,-3.83892,0
1.58,0.00332113,0.00368367,0,-0.869019,-0.483913,0,-3.47639,-3.85739,0
1.59,0.00330145,0.00370136,0,-0.836668,-0.537781,0,-3.45587,-3.87575,0
1.6,0.00328166,0.00371893,0,-0.800994,-0.589508,0,-3.43526,-3.894,0
1.61,0.00326177,0.0037364,0,-0.76214,-0.638888,0,-3.41454,-3.91214,0
1.62,0.00324178,0.00375375,0,-0.720259,-0.685727,0,-3.39373,-3.93017,0
1.63,0.00322169,0.00377099,0,-0.675517,-0.72984,0,-3.37282,-3.94809,0
1.64,0.0032015,0.00378811,0,-0.628091,-0.771052,0,-3.35182,-3.9659,0
1.65,0.00318121,0.00380512,0,-0.578169,-0.809199,0,-3.33073,-3.98359,0
1.66,0.00316083,0.00382201,0,-0.525948,-0.844133,0,-3.30954,-4.00118,0
1.67,0.00314035,0.00383879,0,-0.471635,-0.875713,0,-3.28826,-4.01865,0
1.68,0.00311977,0.00385544,0,-0.415445,-0.903817,0,-3.26688,-4.03601,0
1.69,0.00309911,0.00387198,0,-0.357601,-0.928332,0,-3.24542,-4.05326,0
1.7,0.00307835,0.00388839,0,-0.298331,-0.949162,0,-3.22386,-4.07039,0
1.71,0.0030575,0.00390469,0,-0.237869,-0.966225,0,-3.20221,-4.0874,0
1.72,0.00303657,0.00392086,0,-0.176456,-0.979454,0,-3.18047,-4.1043,0
1.73,0.00301554,0.00393691,0,-0.114333,-0.988797,0,-3.15864,-4.12109,0
1.74,0.00299443,0.00395284,0,-0.0517465,-0.994216,0,-3.13672,-4.13776,0
1.75,0.00297324,0.00396865,0,0.0110562,-0.99569,0,-3.11472,-4.15431,0
1.76,0.00295196,0.00398433,0,0.0738267,-0.993215,0,-3.09262,-4.17075,0
1.77,0.0029306,0.00399989,0,0.136317,-0.9868,0,-3.07044,-4.18707,0
1.78,0.00290916,0.00401533,0,0.19828,-0.97647,0,-3.04818,-4.20327,0
1.79,0.00288764,0.00403064,0,0.259472,-0.962267,0,-3.02582,-4.21936,0
1.8,0.00286604,0.00404582,0,0.319649,-0.944246,0,-3.00339,-4.23532,0
1.81,0.00284436,0.00406088,0,0.378575,-0.92248,0,-2.98086,-4.25116,0
1.82,0.00282261,0.00407582,0,0.436017,-0.897054,0,-2.95826,-4.26689,0
1.83,0.00280078,0.00409063,0,0.491748,-0.868069,0,-2.93557,-4.2825,0
1.84,0.00277888,0.00410531,0,0.545547,-0.83564,0,-2.9128,-4.29798,0
1.85,0.00275691,0.00411987,0,0.597203,-0.799895,0,-2.88994,-4.31334,0
1.86,0.00273487,0.0041343,0,0.646512,-0.760974,0,-2.86701,-4.32859,0
1.87,0.00271276,0.00414861,0,0.693278,-0.719033,0,-2.84399,-4.34371,0
1.88,0.00269058,0.00416279,0,0.737317,-0.674235,0,-2.82089,-4.35871,0
1.89,0.00266833,0.00417685,0,0.778456,-0.62676,0,-2.79772,-4.37358,0
1.9,0.00264602,0.00419078,0,0.816531,-0.576793,0,-2.77446,-4.38833,0
1.91,0.00262364,0.00420459,0,0.851393,-0.524533,0,-2.75113,-4.40296,0
1.92,0.0026012,0.00421827,0,0.882904,-0.470186,0,-2.72772,-4.41747,0
1.93,0.00257869,0.00423183,0,0.91094,-0.413965,0,-2.70423,-4.43185,0
1.94,0.00255613,0.00424527,0,0.935389,-0.356094,0,-2.68067,-4.4461,0
1.95,0.0025335,0.00425858,0,0.956156,-0.2968,0,-2.65703,-4.46023,0
1.96,0.00251081,0.00427176,0,0.973158,-0.236318,0,-2.63332,-4.47424,0
1.97,0.00248807,0.00428483,0,0.986329,-0.174886,0,-2.60953,-4.48812,0
1.98,0.00246526,0.00429777,0,0.995615,-0.112748,0,-2.58567,-4.50187,0
1.99,0.0024424,0.00431059,0,1.00098,-0.0501467,0,-2.56174,-4.51549,0
2,0.00241948,0.00432328,0,1.00241,0.0126691,0,-2.53773,-4.52899,0
2.01,0.0023965,0.00433586,0,0.999881,0.0754518,0,-2.51365,-4.54236,0
2.02,0.00237347,0.00434831,0,0.99342,0.137954,0,-2.4895,-4.55561,0
2.03,0.00235038,0.00436065,0,0.983046,0.199928,0,-2.46529,-4.56872,0
2.04,0.00232724,0.00437286,0,0.968801,0.26113,0,-2.441,-4.58171,0
2.05,0.00230404,0.00438495,0,0.95074,0.321319,0,-2.41664,-4.59457,0
2.06,0.00228079,0.00439692,0,0.928934,0.380256,0,-2.39222,-4.60729,0
2.07,0.00225749,0.00440878,0,0.90347,0.437709,0,-2.36773,-4.61989,0
2.08,0.00223413,0.00442051,0,0.874448,0.493451,0,-2.34317,-4.63236,0
2.09,0.00221072,0.00443213,0,0.841982,0.547263,0,-2.31854,-4.6447,0
2.1,0.00218726,0.00444362,0,0.8062,0.598931,0,-2.29385,-4.6569,0
2.11,0.00216375,0.004455,0,0.767243,0.648251,0,-2.2691,-4.66898,0
2.12,0.00214018,0.00446626,0,0.725265,0.695029,0,-2.24428,-4.68092,0
2.13,0.00211657,0.00447741,0,0.68043,0.739079,0,-2.2194,-4.69273,0
2.14,0.0020929,0.00448843,0,0.632918,0.780229,0,-2.19445,-4.70441,0
2.15,0.00206918,0.00449934,0,0.582913,0.818314,0,-2.16945,-4.71596,0
2.16,0.00204541,0.00451013,0,0.530614,0.853185,0,-2.14438,-4.72738,0
2.17,0.00202158,0.00452081,0,0.476228,0.884704,0,-2.11925,-4.73866,0
2.18,0.00199771,0.00453137,0,0.419968,0.912746,0,-2.09407,-4.7498,0
2.19,0.00197378,0.00454181,0,0.362057,0.937199,0,-2.06882,-4.76082,0
2.2,0.00194981,0.00455213,0,0.302723,0.957968,0,-2.04351,-4.7717,0
2.21,0.00192578,0.00456234,0,0.242201,0.97497,0,-2.01815,-4.78244,0
2.22,0.0019017,0.00457242,0,0.180729,0.988138,0,-1.99273,-4.79305,0
2.23,0.00187757,0.0045824,0,0.118551,0.997418,0,-1.96726,-4.80353,0
2.24,0.00185338,0.00459225,0,0.0559118,1.00278,0,-1.94173,-4.81387,0
2.25,0.00182915,0.00460199,0,-0.00694118,1.00419,0,-1.91614,-4.82407,0
2.26,0.00180486,0.00461161,0,-0.0697596,1.00165,0,-1.8905,-4.83414,0
2.27,0.00178052,0.00462111,0,-0.132295,0.99517,0,-1.86481,-4.84408,0
2.28,0.00175613,0.00463049,0,-0.194301,0.984775,0,-1.83907,-4.85387,0
2.29,0.00173169,0.00463975,0,-0.255531,0.970505,0,-1.81327,-4.86353,0
2.3,0.0017072,0.0046489,0,-0.315745,0.952417,0,-1.78742,-4.87305,0
2.31,0.00168265,0.00465792,0,-0.374703,0.930582,0,-1.76152,-4.88244,0
2.32,0.00165806,0.00466683,0,-0.432174,0.905086,0,-1.73557,-4.89169,0
2.33,0.00163341,0.00467561,0,-0.487929,0.876029,0,-1.70958,-4.9008,0
2.34,0.00160871,0.00468427,0,-0.541748,0.843527,0,-1.68353,-4.90977,0
2.35,0.00158395,0.00469281,0,-0.593419,0.807708,0,-1.65744,-4.9186,0
2.36,0.00155915,0.00470123,0,-0.642737,0.768713,0,-1.6313,-4.92729,0
2.37,0.0015343,0.00470952,0,-0.689506,0.726696,0,-1.60512,-4.93585,0
2.38,0.00150939,0.00471769,0,-0.733543,0.681824,0,-1.57889,-4.94427,0
2.39,0.00148443,0.00472573,0,-0.774672,0.634273,0,-1.55261,-4.95254,0
2.4,0.00145942,0.00473365,0,-0.812732,0.584233,0,-1.52629,-4.96068,0
2.41,0.00143436,0.00474144,0,-0.847571,0.5319,0,-1.49993,-4.96868,0
2.42,0.00140925,0.00474911,0,-0.879052,0.477482,0,-1.47353,-4.97654,0
2.43,0.00138409,0.00475665,0,-0.90705,0.421194,0,-1.44708,-4.98425,0
2.44,0.00135888,0.00476405,0,-0.931455,0.363258,0,-1.4206,-4.99183,0
2.45,0.00133362,0.00477133,0,-0.95217,0.303905,0,-1.39407,-4.99927,0
2.46,0.00130831,0.00477847,0,-0.969112,0.243367,0,-1.3675,-5.00656,0
2.47,0.00128296,0.00478549,0,-0.982216,0.181886,0,-1.3409,-5.01372,0
2.48,0.00125755,0.00479237,0,-0.991429,0.119704,0,-1.31426,-5.02073,0
2.49,0.0012321,0.00479912,0,-0.996716,0.0570673,0,-1.28758,-5.0276,0
2.5,0.0012066,0.00480573,0,-0.998054,-0.00577637,0,-1.26086,-5.03433,0
2.51,0.00118106,0.00481221,0,-0.995439,-0.0685783,0,-1.23411,-5.04092,0
2.52,0.00115547,0.00481855,0,-0.988882,-0.13109,0,-1.20733,-5.04737,0
2.53,0.00112984,0.00482475,0,-0.978409,-0.193064,0,-1.18051,-5.05367,0
2.54,0.00110416,0.00483082,0,-0.96406,-0.254256,0,-1.15365,-5.05983,0
2.55,0.00107844,0.00483674,0,-0.945894,-0.314423,0,-1.12677,-5.06585,0
2.56,0.00105268,0.00484253,0,-0.923981,-0.373327,0,-1.09985,-5.07172,0
2.57,0.00102688,0.00484817,0,-0.89841,-0.430736,0,-1.0729,-5.07746,0
2.58,0.00100104,0.00485368,0,-0.869281,-0.486421,0,-1.04593,-5.08305,0
2.59,0.000975159,0.00485904,0,-0.83671,-0.540164,0,-1.01892,-5.08849,0
2.6,0.000949243,0.00486425,0,-0.800825,-0.591751,0,-0.991881,-5.0938,0
2.61,0.00092329,0.00486933,0,-0.76177,-0.640979,0,-0.964817,-5.09895,0
2.62,0.000897302,0.00487425,0,-0.719698,-0.687653,0,-0.937725,-5.10397,0
2.63,0.00087128,0.00487903,0,-0.674777,-0.731588,0,-0.910607,-5.10884,0
2.64,0.000845226,0.00488367,0,-0.627183,-0.772612,0,-0.883463,-5.11357,0
2.65,0.000819141,0.00488816,0,-0.577107,-0.810561,0,-0.856294,-5.11815,0
2.66,0.000793026,0.0048925,0,-0.524745,-0.845286,0,-0.829101,-5.12259,0
2.67,0.000766882,0.00489669,0,-0.470306,-0.876649,0,-0.801885,-5.12688,0
2.68,0.000740711,0.00490074,0,-0.414004,-0.904528,0,-0.774646,-5.13103,0
2.69,0.000714514,0.00490464,0,-0.356062,-0.928811,0,-0.747385,-5.13504,0
2.7,0.000688293,0.00490838,0,-0.29671,-0.949404,0,-0.720103,-5.1389,0
2.71,0.000662049,0.00491198,0,-0.236183,-0.966225,0,-0.692801,-5.14262,0
2.72,0.000635783,0.00491543,0,-0.174719,-0.979207,0,-0.665479,-5.14619,0
2.73,0.000609498,0.00491872,0,-0.112562,-0.9883,0,-0.638139,-5.14961,0
2.74,0.000583194,0.00492187,0,-0.0499583,-0.993468,0,-0.61078,-5.15289,0
2.75,0.000556872,0.00492487,0,0.0128453,-0.994691,0,-0.583405,-5.15603,0
2.76,0.000530536,0.00492771,0,0.0756003,-0.991964,0,-0.556012,-5.15901,0
2.77,0.000504185,0.00493041,0,0.138059,-0.985298,0,-0.528605,-5.16186,0
2.78,0.000477822,0.00493295,0,0.199973,-0.97472,0,-0.501182,-5.16456,0
2.79,0.000451447,0.00493534,0,0.2611,-0.960272,0,-0.473745,-5.16711,0
2.8,0.000425063,0.00493759,0,0.321197,-0.942011,0,-0.446295,-5.16952,0
2.81,0.000398671,0.00493968,0,0.380027,-0.92001,0,-0.418832,-5.17178,0
2.82,0.000372272,0.00494162,0,0.437357,-0.894356,0,-0.391357,-5.17389,0
2.83,0.000345867,0.00494341,0,0.492961,-0.865149,0,-0.363872,-5.17586,0
2.84,0.000319459,0.00494505,0,0.54662,-0.832507,0,-0.336376,-5.17768,0
2.85,0.000293048,0.00494655,0,0.598121,-0.796558,0,-0.30887,-5.17936,0
2.86,0.000266636,0.00494789,0,0.647262,-0.757443,0,-0.281356,-5.18089,0
2.87,0.000240223,0.00494909,0,0.693847,-0.715319,0,-0.253834,-5.18228,0
2.88,0.000213813,0.00495013,0,0.737694,-0.67035,0,-0.226305,-5.18352,0
2.89,0.000187405,0.00495103,0,0.778629,-0.622715,0,-0.198769,-5.18461,0
2.9,0.000161,0.00495179,0,0.81649,-0.572602,0,-0.171228,-5.18555,0
2.91,0.000134601,0.00495239,0,0.851128,-0.52021,0,-0.143682,-5.18635,0
2.92,0.000108208,0.00495285,0,0.882407,-0.465744,0,-0.116132,-5.18701,0
