#Object 1 Info:
#Object: Sun
#   Mass: 1.000000 Solar masses
#   Position: (0.453126, 0.000000, 0.000000) AU
#   Velocity: (0.000000, 0.240040, 0.000000) AU/year

#Object 2 Info:
#Object: Earth
#   Mass: 0.000003 Solar masses
#   Position: (1.453126, 0.000000, 0.000000) AU
#   Velocity: (0.000000, 6.523225, 0.000000) AU/year

#Object 3 Info:
#Object: Jupiter
#   Mass: 0.095459 Solar masses
#   Position: (-4.746871, 0.000000, 0.000000) AU
#   Velocity: (0.000000, -2.514795, 0.000000) AU/year

# Integration Parameters: 
#    Time Step: 0.010000 years
#    Total Time: 11.200000 years
#    Integrator: Verlet

Time,Sun_x,Sun_y,Sun_z,Earth_x,Earth_y,Earth_z,Jupiter_x,Jupiter_y,Jupiter_z
0.37,0.443616,0.0881964,0,-0.239599,0.815953,0,-4.64719,-0.923947,0
0.38,0.443096,0.0905453,0,-0.284474,0.773711,0,-4.64175,-0.948552,0
0.39,0.442563,0.0928913,0,-0.326476,0.72875,0,-4.63616,-0.973127,0
0.4,0.442016,0.0952345,0,-0.365439,0.681256,0,-4.63042,-0.997672,0
0.41,0.441455,0.0975747,0,-0.401209,0.631426,0,-4.62455,-1.02219,0
0.42,0.44088,0.099912,0,-0.433645,0.579466,0,-4.61853,-1.04667,0
0.43,0.440292,0.102246,0,-0.462618,0.525591,0,-4.61237,-1.07112,0
0.44,0.43969,0.104577,0,-0.488014,0.470024,0,-4.60606,-1.09554,0
0.45,0.439075,0.106905,0,-0.509734,0.412995,0,-4.59961,-1.11992,0
0.46,0.438446,0.109229,0,-0.527693,0.354739,0,-4.59302,-1.14427,0
0.47,0.437803,0.11155,0,-0.54182,0.295498,0,-4.58629,-1.16858,0
0.48,0.437147,0.113868,0,-0.55206,0.235517,0,-4.57941,-1.19286,0
0.49,0.436477,0.116182,0,-0.558376,0.175044,0,-4.57239,-1.21709,0
0.5,0.435793,0.118492,0,-0.560743,0.114329,0,-4.56523,-1.2413,0
0.51,0.435096,0.120799,0,-0.559155,0.0536236,0,-4.55793,-1.26546,0
0.52,0.434386,0.123102,0,-0.553621,-0.00682018,0,-4.55049,-1.28958,0
0.53,0.433662,0.125401,0,-0.544165,-0.0667522,0,-4.5429,-1.31367,0
0.54,0.432924,0.127697,0,-0.530829,-0.125924,0,-4.53518,-1.33771,0
0.55,0.432173,0.129988,0,-0.51367,-0.18409,0,-4.52731,-1.36171,0
0.56,0.431409,0.132275,0,-0.492759,-0.24101,0,-4.5193,-1.38567,0
0.57,0.430631,0.134558,0,-0.468184,-0.296448,0,-4.51115,-1.40958,0
0.58,0.429839,0.136837,0,-0.440047,-0.350173,0,-4.50286,-1.43346,0
0.59,0.429035,0.139112,0,-0.408465,-0.401964,0,-4.49443,-1.45728,0
0.6,0.428216,0.141382,0,-0.373568,-0.451604,0,-4.48586,-1.48107,0
0.61,0.427385,0.143648,0,-0.3355,-0.49889,0,-4.47715,-1.5048,0
0.62,0.42654,0.145909,0,-0.294417,-0.543624,0,-4.4683,-1.52849,0
0.63,0.425682,0.148166,0,-0.250486,-0.58562,0,-4.45932,-1.55213,0
0.64,0.42481,0.150418,0,-0.203889,-0.624706,0,-4.45019,-1.57572,0
0.65,0.423925,0.152666,0,-0.154814,-0.660717,0,-4.44092,-1.59926,0
0.66,0.423027,0.154908,0,-0.103462,-0.693505,0,-4.43151,-1.62276,0
0.67,0.422116,0.157146,0,-0.0500409,-0.722933,0,-4.42197,-1.6462,0
0.68,0.421191,0.159379,0,0.00523298,-0.748877,0,-4.41228,-1.66959,0
0.69,0.420253,0.161607,0,0.062136,-0.771227,0,-4.40246,-1.69293,0
0.7,0.419302,0.16383,0,0.120438,-0.78989,0,-4.3925,-1.71621,0
0.71,0.418338,0.166048,0,0.179905,-0.804786,0,-4.3824,-1.73944,0
0.72,0.417361,0.16826,0,0.240297,-0.815848,0,-4.37217,-1.76262,0
0.73,0.416371,0.170467,0,0.301372,-0.823028,0,-4.36179,-1.78574,0
0.74,0.415367,0.172669,0,0.362884,-0.82629,0,-4.35128,-1.80881,0
0.75,0.414351,0.174865,0,0.424587,-0.825616,0,-4.34064,-1.83181,0
0.76,0.413321,0.177056,0,0.486234,-0.821002,0,-4.32985,-1.85477,0
0.77,0.412278,0.179241,0,0.547579,-0.81246,0,-4.31893,-1.87766,0
0.78,0.411223,0.181421,0,0.608376,-0.800016,0,-4.30788,-1.90049,0
0.79,0.410154,0.183595,0,0.668383,-0.783712,0,-4.29669,-1.92326,0
0.8,0.409073,0.185763,0,0.72736,-0.763607,0,-4.28536,-1.94598,0
0.81,0.407979,0.187925,0,0.785071,-0.739772,0,-4.2739,-1.96863,0
0.82,0.406871,0.190081,0,0.841287,-0.712293,0,-4.2623,-1.99122,0
0.83,0.405751,0.192231,0,0.895782,-0.681271,0,-4.25057,-2.01374,0
0.84,0.404618,0.194376,0,0.948338,-0.64682,0,-4.2387,-2.0362,0
0.85,0.403473,0.196514,0,0.998746,-0.609067,0,-4.2267,-2.0586,0
0.86,0.402314,0.198645,0,1.0468,-0.568153,0,-4.21457,-2.08094,0
0.87,0.401143,0.200771,0,1.09232,-0.524231,0,-4.2023,-2.1032,0
0.88,0.399959,0.20289,0,1.1351,-0.477464,0,-4.1899,-2.1254,0
0.89,0.398763,0.205002,0,1.17499,-0.428029,0,-4.17736,-2.14754,0
0.9,0.397553,0.207109,0,1.21182,-0.37611,0,-4.1647,-2.1696,0
0.91,0.396332,0.209208,0,1.24543,-0.321903,0,-4.1519,-2.1916,0
0.92,0.395097,0.211301,0,1.2757,-0.265613,0,-4.13897,-2.21352,0
0.93,0.39385,0.213387,0,1.3025,-0.207452,0,-4.12591,-2.23538,0
0.94,0.392591,0.215466,0,1.32571,-0.14764,0,-4.11271,-2.25716,0
0.95,0.391319,0.217539,0,1.34524,-0.0864042,0,-4.09939,-2.27887,0
0.96,0.390034,0.219604,0,1.36101,-0.0239769,0,-4.08593,-2.30051,0
0.97,0.388737,0.221663,0,1.37295,0.0394047,0,-4.07235,-2.32208,0
0.98,0.387428,0.223714,0,1.381,0.1035,0,-4.05863,-2.34357,0
0.99,0.386106,0.225759,0,1.38514,0.168064,0,-4.04478,-2.36499,0
1,0.384772,0.227796,0,1.38532,0.23285,0,-4.03081,-2.38633,0
1.01,0.383426,0.229825,0,1.38156,0.297613,0,-4.01671,-2.4076,0
1.02,0.382067,0.231848,0,1.37385,0.362103,0,-4.00247,-2.42879,0
1.03,0.380696,0.233863,0,1.36222,0.426075,0,-3.98811,-2.4499,0
1.04,0.379313,0.23587,0,1.3467,0.489284,0,-3.97362,-2.47093,0
1.05,0.377918,0.23787,0,1.32736,0.551487,0,-3.95901,-2.49188,0
1.06,0.376511,0.239863,0,1.30426,0.612447,0,-3.94426,-2.51275,0
1.07,0.375091,0.241847,0,1.27749,0.67193,0,-3.92939,-2.53354,0
1.08,0.37366,0.243824,0,1.24714,0.729708,0,-3.9144,-2.55425,0
1.09,0.372216,0.245793,0,1.21333,0.785559,0,-3.89927,-2.57488,0
1.1,0.370761,0.247754,0,1.17619,0.83927,0,-3.88402,-2.59543,0
1.11,0.369293,0.249707,0,1.13585,0.890636,0,-3.86865,-2.61589,0
1.12,0.367814,0.251652,0,1.09247,0.939459,0,-3.85315,-2.63626,0
1.13,0.366322,0.253589,0,1.04621,0.985554,0,-3.83753,-2.65655,0
1.14,0.364819,0.255517,0,0.997249,1.02874,0,-3.82178,-2.67676,0
1.15,0.363304,0.257438,0,0.945778,1.06887,0,-3.80591,-2.69688,0
1.16,0.361778,0.25935,0,0.891992,1.10577,0,-3.78991,-2.71691,0
1.17,0.360239,0.261253,0,0.836096,1.13931,0,-3.77379,-2.73685,0
1.18,0.358689,0.263148,0,0.778307,1.16936,0,-3.75755,-2.75671,0
1.19,0.357127,0.265035,0,0.718846,1.19582,0,-3.74119,-2.77647,0
1.2,0.355554,0.266913,0,0.657944,1.21857,0,-3.72471,-2.79615,0
1.21,0.353969,0.268782,0,0.595834,1.23755,0,-3.7081,-2.81573,0
1.22,0.352372,0.270643,0,0.532758,1.25268,0,-3.69137,-2.83522,0
1.23,0.350764,0.272495,0,0.468958,1.2639,0,-3.67453,-2.85462,0
1.24,0.349145,0.274338,0,0.404682,1.27119,0,-3.65756,-2.87392,0
1.25,0.347514,0.276171,0,0.340177,1.27451,0,-3.64047,-2.89314,0
1.26,0.345872,0.277996,0,0.275694,1.27387,0,-3.62327,-2.91225,0
1.27,0.344218,0.279812,0,0.211481,1.26926,0,-3.60594,-2.93127,0
1.28,0.342553,0.281619,0,0.147788,1.26072,0,-3.5885,-2.9502,0
1.29,0.340877,0.283416,0,0.0848588,1.24828,0,-3.57094,-2.96903,0
1.3,0.33919,0.285204,0,0.0229381,1.23201,0,-3.55326,-2.98776,0
1.31,0.337492,0.286983,0,-0.0377354,1.21197,0,-3.53547,-3.00639,0
1.32,0.335782,0.288752,0,-0.0969275,1.18825,0,-3.51756,-3.02493,0
1.33,0.334061,0.290512,0,-0.15441,1.16095,0,-3.49953,-3.04336,0
1.34,0.33233,0.292262,0,-0.209961,1.13018,0,-3.48139,-3.0617,0
1.35,0.330587,0.294003,0,-0.263368,1.09608,0,-3.46313,-3.07993,0
1.36,0.328833,0.295734,0,-0.314424,1.05878,0,-3.44476,-3.09806,0
1.37,0.327069,0.297455,0,-0.362933,1.01843,0,-3.42627,-3.11609,0
1.38,0.325294,0.299166,0,-0.408711,0.975214,0,-3.40767,-3.13401,0
1.39,0.323508,0.300868,0,-0.451581,0.929299,0,-3.38896,-3.15184,0
1.4,0.321711,0.302559,0,-0.491379,0.880874,0,-3.37014,-3.16955,0
1.41,0.319903,0.30424,0,-0.527956,0.830139,0,-3.3512,-3.18716,0
1.42,0.318085,0.305912,0,-0.56117,0.7773,0,-3.33215,-3.20467,0
1.43,0.316256,0.307573,0,-0.590899,0.722574,0,-3.313,-3.22207,0
1.44,0.314417,0.309223,0,-0.617029,0.666184,0,-3.29373,-3.23936,0
1.45,0.312567,0.310864,0,-0.639463,0.60836,0,-3.27435,-3.25654,0
1.46,0.310707,0.312494,0,-0.65812,0.549339,0,-3.25486,-3.27362,0
1.47,0.308836,0.314114,0,-0.672932,0.489361,0,-3.23526,-3.29058,0
1.48,0.306955,0.315723,0,-0.683846,0.42867,0,-3.21556,-3.30744,0
1.49,0.305064,0.317321,0,-0.690826,0.367514,0,-3.19574,-3.32418,0
1.5,0.303162,0.318909,0,-0.693851,0.306142,0,-3.17582,-3.34082,0
1.51,0.30125,0.320487,0,-0.692916,0.244806,0,-3.15579,-3.35734,0
1.52,0.299329,0.322053,0,-0.688033,0.183754,0,-3.13566,-3.37374,0
1.53,0.297397,0.323609,0,-0.679228,0.123237,0,-3.11542,-3.39004,0
1.54,0.295454,0.325153,0,-0.666545,0.063501,0,-3.09508,-3.40622,0
1.55,0.293502,0.326687,0,-0.65004,0.00479041,0,-3.07463,-3.42228,0
1.56,0.291541,0.32821,0,-0.629788,-0.0526551,0,-3.05408,-3.43823,0
1.57,0.289569,0.329721,0,-0.605878,-0.108601,0,-3.03342,-3.45406,0
1.58,0.287587,0.331222,0,-0.578414,-0.162818,0,-3.01266,-3.46978,0
1.59,0.285596,0.332711,0,-0.547513,-0.215086,0,-2.9918,-3.48538,0
1.6,0.283595,0.334189,0,-0.513308,-0.265189,0,-2.97084,-3.50086,0
1.61,0.281584,0.335655,0,-0.475944,-0.312925,0,-2.94978,-3.51622,0
1.62,0.279563,0.33711,0,-0.435578,-0.358097,0,-2.92862,-3.53146,0
1.63,0.277534,0.338554,0,-0.39238,-0.40052,0,-2.90735,-3.54658,0
1.64,0.275494,0.339986,0,-0.346533,-0.440022,0,-2.88599,-3.56158,0
1.65,0.273445,0.341406,0,-0.298227,-0.476441,0,-2.86453,-3.57646,0
1.66,0.271387,0.342815,0,-0.247665,-0.509629,0,-2.84297,-3.59122,0
1.67,0.26932,0.344212,0,-0.195056,-0.539449,0,-2.82131,-3.60585,0
1.68,0.267243,0.345597,0,-0.14062,-0.565779,0,-2.79956,-3.62036,0
1.69,0.265157,0.34697,0,-0.0845806,-0.588512,0,-2.77771,-3.63474,0
1.7,0.263062,0.348331,0,-0.0271706,-0.607555,0,-2.75577,-3.649,0
1.71,0.260958,0.349681,0,0.0313736,-0.62283,0,-2.73373,-3.66314,0
1.72,0.258845,0.351018,0,0.0908112,-0.634273,0,-2.7116,-3.67715,0
1.73,0.256723,0.352343,0,0.150898,-0.641837,0,-2.68937,-3.69103,0
1.74,0.254593,0.353656,0,0.211389,-0.645489,0,-2.66705,-3.70478,0
1.75,0.252453,0.354957,0,0.272035,-0.645213,0,-2.64464,-3.71841,0
1.76,0.250305,0.356245,0,0.332589,-0.641009,0,-2.62213,-3.73191,0
1.77,0.248148,0.357521,0,0.392805,-0.63289,0,-2.59954,-3.74528,0
1.78,0.245982,0.358785,0,0.452438,-0.620886,0,-2.57685,-3.75851,0
1.79,0.243808,0.360036,0,0.511245,-0.605043,0,-2.55408,-3.77162,0
1.8,0.241625,0.361275,0,0.568986,-0.58542,0,-2.53122,-3.7846,0
1.81,0.239434,0.362501,0,0.625429,-0.562092,0,-2.50826,-3.79744,0
1.82,0.237235,0.363714,0,0.680344,-0.535149,0,-2.48523,-3.81015,0
1.83,0.235027,0.364915,0,0.733508,-0.504693,0,-2.4621,-3.82273,0
1.84,0.232811,0.366103,0,0.784706,-0.47084,0,-2.43889,-3.83518,0
1.85,0.230587,0.367278,0,0.833729,-0.433721,0,-2.41559,-3.84749,0
1.86,0.228355,0.36844,0,0.880379,-0.393478,0,-2.39221,-3.85966,0
1.87,0.226114,0.369589,0,0.924465,-0.350264,0,-2.36874,-3.8717,0
1.88,0.223866,0.370725,0,0.965807,-0.304245,0,-2.34519,-3.8836,0
1.89,0.22161,0.371848,0,1.00424,-0.255596,0,-2.32156,-3.89537,0
1.9,0.219346,0.372958,0,1.03959,-0.204505,0,-2.29784,-3.907,0
1.91,0.217075,0.374055,0,1.07173,-0.151167,0,-2.27405,-3.91849,0
1.92,0.214796,0.375138,0,1.10052,-0.0957858,0,-2.25017,-3.92984,0
1.93,0.212509,0.376209,0,1.12583,-0.0385738,0,-2.22622,-3.94106,0
1.94,0.210214,0.377266,0,1.14756,0.0202498,0,-2.20218,-3.95213,0
1.95,0.207913,0.378309,0,1.16562,0.0804594,0,-2.17807,-3.96306,0
1.96,0.205603,0.379339,0,1.17992,0.141824,0,-2.15388,-3.97386,0
1.97,0.203287,0.380356,0,1.19039,0.204108,0,-2.12961,-3.98451,0
1.98,0.200963,0.381359,0,1.19699,0.267072,0,-2.10527,-3.99501,0
1.99,0.198632,0.382348,0,1.19969,0.330473,0,-2.08085,-4.00538,0
2,0.196294,0.383323,0,1.19845,0.394067,0,-2.05636,-4.0156,0
2.01,0.193949,0.384285,0,1.19327,0.457609,0,-2.03179,-4.02568,0
2.02,0.191597,0.385233,0,1.18417,0.520854,0,-2.00715,-4.03562,0
2.03,0.189238,0.386168,0,1.17116,0.583555,0,-1.98244,-4.0454,0
2.04,0.186872,0.387088,0,1.15429,0.645472,0,-1.95766,-4.05505,0
2.05,0.1845,0.387995,0,1.1336,0.706362,0,-1.93281,-4.06455,0
2.06,0.182121,0.388887,0,1.10917,0.76599,0,-1.90788,-4.0739,0
2.07,0.179735,0.389765,0,1.08109,0.824123,0,-1.88289,-4.0831,0
2.08,0.177343,0.39063,0,1.04945,0.880534,0,-1.85783,-4.09216,0
2.09,0.174945,0.39148,0,1.01436,0.935003,0,-1.83271,-4.10106,0
2.1,0.17254,0.392316,0,0.975956,0.987316,0,-1.80751,-4.10982,0
2.11,0.170129,0.393137,0,0.93437,1.03727,0,-1.78225,-4.11843,0
2.12,0.167712,0.393945,0,0.889757,1.08467,0,-1.75693,-4.12689,0
2.13,0.165288,0.394738,0,0.842282,1.12932,0,-1.73154,-4.1352,0
2.14,0.162859,0.395516,0,0.792121,1.17105,0,-1.70609,-4.14336,0
2.15,0.160423,0.396281,0,0.739462,1.2097,0,-1.68057,-4.15136,0
2.16,0.157982,0.39703,0,0.684502,1.24512,0,-1.655,-4.15922,0
2.17,0.155535,0.397765,0,0.627447,1.27716,0,-1.62936,-4.16692,0
2.18,0.153082,0.398486,0,0.568515,1.30569,0,-1.60367,-4.17447,0
2.19,0.150624,0.399192,0,0.507927,1.33061,0,-1.57791,-4.18186,0
2.2,0.14816,0.399883,0,0.445915,1.35182,0,-1.5521,-4.1891,0
2.21,0.145691,0.400559,0,0.382715,1.36923,0,-1.52623,-4.19619,0
2.22,0.143216,0.401221,0,0.318567,1.38278,0,-1.5003,-4.20312,0
2.23,0.140736,0.401868,0,0.253718,1.3924,0,-1.47432,-4.2099,0
2.24,0.13825,0.4025,0,0.188415,1.39807,0,-1.44828,-4.21652,0
2.25,0.13576,0.403117,0,0.12291,1.39976,0,-1.42219,-4.22298,0
2.26,0.133265,0.403719,0,0.0574525,1.39746,0,-1.39605,-4.22929,0
2.27,0.130764,0.404305,0,-0.00770525,1.39119,0,-1.36985,-4.23544,0
2.28,0.128259,0.404877,0,-0.0723133,1.38097,0,-1.3436,-4.24143,0
2.29,0.125749,0.405434,0,-0.136124,1.36685,0,-1.31731,-4.24726,0
2.3,0.123234,0.405976,0,-0.198891,1.34888,0,-1.29096,-4.25293,0
2.31,0.120715,0.406502,0,-0.260376,1.32714,0,-1.26456,-4.25845,0
2.32,0.118191,0.407013,0,-0.320342,1.30171,0,-1.23812,-4.2638,0
2.33,0.115662,0.407509,0,-0.378559,1.2727,0,-1.21163,-4.269,0
2.34,0.113129,0.40799,0,-0.434806,1.24022,0,-1.1851,-4.27403,0
2.35,0.110592,0.408455,0,-0.488868,1.20441,0,-1.15852,-4.2789,0
2.36,0.108051,0.408905,0,-0.540539,1.16541,0,-1.1319,-4.28361,0
2.37,0.105506,0.409339,0,-0.589624,1.12338,0,-1.10523,-4.28816,0
2.38,0.102957,0.409758,0,-0.635937,1.07849,0,-1.07852,-4.29255,0
2.39,0.100403,0.410161,0,-0.679304,1.03092,0,-1.05178,-4.29677,0
2.4,0.0978463,0.410549,0,-0.719563,0.980865,0,-1.02499,-4.30083,0
2.41,0.0952855,0.410921,0,-0.756563,0.928519,0,-0.99816,-4.30473,0
2.42,0.092721,0.411278,0,-0.790168,0.874095,0,-0.971295,-4.30846,0
2.43,0.090153,0.411618,0,-0.820255,0.817813,0,-0.944393,-4.31203,0
2.44,0.0875816,0.411943,0,-0.846715,0.759898,0,-0.917454,-4.31543,0
2.45,0.0850068,0.412253,0,-0.869453,0.700583,0,-0.89048,-4.31867,0
2.46,0.0824287,0.412546,0,-0.888389,0.640104,0,-0.863472,-4.32174,0
2.47,0.0798474,0.412823,0,-0.903459,0.578703,0,-0.836431,-4.32464,0
2.48,0.0772631,0.413085,0,-0.914615,0.516627,0,-0.809358,-4.32738,0
2.49,0.0746757,0.413331,0,-0.921822,0.454122,0,-0.782253,-4.32995,0
2.5,0.0720855,0.413561,0,-0.925063,0.391439,0,-0.755119,-4.33236,0
2.51,0.0694925,0.413774,0,-0.924336,0.328826,0,-0.727955,-4.3346,0
2.52,0.0668967,0.413972,0,-0.919654,0.266535,0,-0.700763,-4.33667,0
2.53,0.0642984,0.414154,0,-0.911048,0.204812,0,-0.673543,-4.33857,0
2.54,0.0616975,0.414319,0,-0.898562,0.143903,0,-0.646298,-4.3403,0
2.55,0.0590942,0.414469,0,-0.882256,0.0840514,0,-0.619027,-4.34186,0
2.56,0.0564886,0.414602,0,-0.862207,0.0254939,0,-0.591732,-4.34326,0
2.57,0.0538808,0.414719,0,-0.838505,-0.0315364,0,-0.564414,-4.34448,0
2.58,0.0512709,0.41482,0,-0.811254,-0.0868131,0,-0.537074,-4.34554,0
2.59,0.0486589,0.414905,0,-0.780574,-0.140117,0,-0.509713,-4.34642,0
2.6,0.0460451,0.414973,0,-0.746598,-0.191237,0,-0.482332,-4.34713,0
2.61,0.0434294,0.415025,0,-0.709472,-0.239969,0,-0.454932,-4.34768,0
2.62,0.040812,0.41506,0,-0.669353,-0.286122,0,-0.427514,-4.34805,0
2.63,0.038193,0.41508,0,-0.626412,-0.329513,0,-0.400079,-4.34825,0
2.64,0.0355724,0.415082,0,-0.580831,-0.369971,0,-0.372629,-4.34828,0
2.65,0.0329505,0.415069,0,-0.532801,-0.407335,0,-0.345163,-4.34813,0
2.66,0.0303272,0.415039,0,-0.482525,-0.44146,0,-0.317684,-4.34782,0
2.67,0.0277027,0.414992,0,-0.430213,-0.47221,0,-0.290193,-4.34733,0
2.68,0.0250771,0.414929,0,-0.376083,-0.499466,0,-0.262689,-4.34667,0
2.69,0.0224505,0.414849,0,-0.320362,-0.523122,0,-0.235176,-4.34583,0
2.7,0.0198231,0.414753,0,-0.263281,-0.543085,0,-0.207653,-4.34482,0
2.71,0.0171948,0.41464,0,-0.205078,-0.55928,0,-0.180121,-4.34364,0
2.72,0.0145658,0.414511,0,-0.145995,-0.571643,0,-0.152583,-4.34228,0
2.73,0.0119362,0.414365,0,-0.0862767,-0.580131,0,-0.125038,-4.34075,0
2.74,0.00930619,0.414202,0,-0.0261699,-0.58471,0,-0.0974882,-4.33905,0
2.75,0.00667577,0.414023,0,0.0340766,-0.585368,0,-0.0699346,-4.33717,0
2.76,0.00404508,0.413827,0,0.0942142,-0.582104,0,-0.0423781,-4.33512,0
2.77,0.00141423,0.413614,0,0.153995,-0.574935,0,-0.0148199,-4.33289,0
2.78,-0.00121667,0.413384,0,0.213172,-0.563893,0,0.0127388,-4.33048,0
2.79,-0.00384753,0.413138,0,0.271503,-0.549026,0,0.0402971,-4.3279,0
2.8,-0.00647822,0.412875,0,0.328748,-0.530395,0,0.0678537,-4.32515,0
2.81,-0.00910865,0.412595,0,0.384672,-0.508078,0,0.0954076,-4.32222,0
2.82,-0.0117387,0.412299,0,0.439046,-0.482166,0,0.122958,-4.31911,0
2.83,-0.0143683,0.411985,0,0.491647,-0.452767,0,0.150503,-4.31583,0
2.84,-0.0169972,0.411655,0,0.542259,-0.419997,0,0.178041,-4.31237,0
2.85,-0.0196255,0.411308,0,0.590676,-0.383991,0,0.205573,-4.30873,0
2.86,-0.022253,0.410944,0,0.636698,-0.344893,0,0.233096,-4.30492,0
2.87,-0.0248795,0.410563,0,0.680139,-0.302858,0,0.260609,-4.30093,0
2.88,-0.027505,0.410165,0,0.720818,-0.258056,0,0.288112,-4.29676,0
2.89,-0.0301294,0.40975,0,0.75857,-0.210664,0,0.315603,-4.29242,0
2.9,-0.0327525,0.409318,0,0.793237,-0.16087,0,0.343081,-4.2879,0
2.91,-0.0353743,0.40887,0,0.824677,-0.108871,0,0.370545,-4.2832,0
2.92,-0.0379945,0.408404,0,0.852759,-0.0548736,0,0.397993,-4.27833,0
2.93,-0.0406132,0.407922,0,0.877363,0.000910341,0,0.425425,-4.27328,0
2.94,-0.0432302,0.407422,0,0.898387,0.058261,0,0.452839,-4.26805,0
2.95,-0.0458454,0.406906,0,0.915738,0.116953,0,0.480235,-4.26264,0
2.96,-0.0484587,0.406373,0,0.92934,0.176755,0,0.50761,-4.25705,0
2.97,-0.0510699,0.405823,0,0.939131,0.237433,0,0.534964,-4.25129,0
2.98,-0.053679,0.405255,0,0.945063,0.298748,0,0.562296,-4.24535,0
2.99,-0.0562858,0.404671,0,0.947101,0.360461,0,0.589604,-4.23923,0
3,-0.0588902,0.40407,0,0.945228,0.422328,0,0.616888,-4.23294,0
3.01,-0.0614922,0.403452,0,0.939441,0.484107,0,0.644146,-4.22646,0
3.02,-0.0640915,0.402816,0,0.92975,0.545554,0,0.671376,-4.21981,0
3.03,-0.0666882,0.402164,0,0.916182,0.606428,0,0.698578,-4.21298,0
3.04,-0.069282,0.401495,0,0.898777,0.666489,0,0.725751,-4.20597,0
